Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	0	0	0	1	1	5	1	1	0	0	2
Actinobacillus_pleuropneumoniae	0	0	0	1	2	4	2	2	1	1	0	4
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	0	0	0	0	0	2	1	0	0	1	1	0
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	0	0	0	0	0	0	2	2	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	0	0	1	0	0	1	1	0	0	3	0	0
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	3	2	2	3	0	0	0	0	1	9	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	1	0	0	0	0	0	1	0	0	0
Bartonella_henselae	0	0	0	0	0	0	0	0	0	1	0	0
Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	0	5	4	12	11	10	16	21	31	29	5	11
Bordetella_bronchiseptica	0	0	3	6	4	8	12	27	21	21	5	10
Bordetella_genomosp._13	0	5	7	6	9	17	38	23	26	32	6	16
Bordetella_pertussis	0	1	0	0	1	3	13	5	11	12	2	0
Bordetella_pertussis_137	0	1	0	0	0	1	0	3	2	7	1	0
Bordetella_pertussis_18323	0	0	0	0	0	1	0	3	2	1	0	1
Bordetella_petrii	0	5	6	6	16	14	17	15	15	20	2	8
Bordetella_trematum	1	3	11	4	9	5	16	15	19	24	6	5
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi_B31	0	0	0	0	0	0	0	0	1	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	0	0	0	0	0	0	1	0	0	1
Brucella_abortus_bv._6_str._870	0	0	0	0	0	0	0	0	0	2	0	0
Brucella_canis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis	0	0	0	0	0	0	0	0	0	0	1	0
Brucella_melitensis_bv._2_str._63/9	0	0	0	0	0	0	1	0	0	0	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_microti_CCM_4915	0	0	0	0	1	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis_ATCC_25840	0	0	0	0	0	0	3	4	3	2	0	0
Brucella_suis	0	0	0	1	0	0	0	1	0	0	0	0
Burkholderia_cepacia	3	6	21	25	20	21	26	33	40	43	9	17
Burkholderia_cepacia_ATCC_25416	3	9	10	17	10	14	14	14	8	8	1	9
Burkholderia_cepacia_JBK9	2	9	9	9	12	18	15	11	13	8	6	5
Burkholderia_gladioli	17	31	54	56	59	54	70	74	78	94	19	31
Burkholderia_gladioli_BSR3	2	5	3	11	8	11	15	13	27	15	5	10
Burkholderia_gladioli_pv._gladioli	5	17	29	27	27	38	50	41	72	45	5	28
Burkholderia_mallei	0	0	0	2	6	3	5	2	2	3	1	0
Burkholderia_mallei_NCTC_10229	0	0	0	0	0	1	0	1	0	0	0	1
Burkholderia_mallei_NCTC_10247	0	0	0	0	0	0	0	0	1	0	1	0
Burkholderia_multivorans	14	26	34	41	44	71	72	66	53	73	13	29
Burkholderia_multivorans_ATCC_17616	10	9	22	13	13	10	28	12	19	12	7	8
Burkholderia_multivorans_ATCC_BAA-247	4	8	16	29	15	9	27	15	27	30	5	10
Burkholderia_pseudomallei	8	15	12	28	22	29	27	39	30	33	4	7
Burkholderia_pseudomallei_1106b	0	2	1	2	0	0	0	3	3	1	0	2
Burkholderia_pseudomallei_1710a	0	0	0	1	1	0	0	3	0	0	0	0
Burkholderia_pseudomallei_1710b	0	0	0	0	0	2	0	0	1	1	0	0
Burkholderia_pseudomallei_7894	0	2	0	0	1	0	0	0	4	1	0	0
Burkholderia_pseudomallei_B03	0	0	1	0	0	0	0	2	1	4	0	0
Burkholderia_pseudomallei_MSHR1153	0	0	1	0	0	0	0	2	3	0	0	0
Burkholderia_pseudomallei_MSHR2543	0	0	0	3	0	0	0	1	2	1	0	0
Burkholderia_pseudomallei_MSHR346	0	0	0	0	1	2	1	1	0	3	0	0
Burkholderia_pseudomallei_MSHR435	0	0	0	1	0	0	0	0	0	1	0	0
Burkholderia_pseudomallei_NCTC_13179	2	0	0	2	0	1	1	0	5	0	0	0
Burkholderia_pseudomallei_Pasteur_52237	0	0	0	0	0	2	0	0	0	0	0	0
Campylobacter_coli	0	0	1	1	1	0	0	0	0	1	3	0
Campylobacter_coli_76339	0	0	0	0	1	0	0	1	0	0	1	0
Campylobacter_coli_RM1875	2	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_fetus	0	0	0	0	0	0	1	0	0	0	0	0
Campylobacter_gracilis	0	1	0	0	1	1	0	1	0	1	0	0
Campylobacter_showae	0	0	0	0	2	0	0	0	1	1	0	0
Canine_morbillivirus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_abortus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_abortus_LLG	0	0	0	1	0	0	0	0	0	0	0	0
Chlamydia_caviae	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_caviae_GPIC	0	0	0	0	1	0	0	0	0	0	0	0
Chlamydia_felis	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_muridarum	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pecorum	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pecorum_P787	0	0	0	0	0	0	0	2	0	0	0	0
Chlamydia_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_psittaci	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_suis	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_trachomatis	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_ammoniagenes	0	3	3	1	0	3	0	1	0	0	0	0
Corynebacterium_amycolatum	2	0	1	1	0	1	0	2	5	2	0	0
Corynebacterium_bovis	1	2	13	10	14	30	27	27	27	24	8	6
Corynebacterium_crudilactis	0	0	0	0	1	0	0	4	3	2	0	0
Corynebacterium_diphtheriae	0	0	0	0	0	1	6	1	4	2	0	0
Corynebacterium_diphtheriae_HC04	0	0	0	0	1	0	0	1	0	0	0	0
Corynebacterium_diphtheriae_NCTC_13129	0	0	0	0	0	0	0	0	1	0	0	0
Corynebacterium_jeikeium	1	2	0	0	4	6	0	11	6	6	2	0
Corynebacterium_jeikeium_K411	0	1	1	0	2	2	2	6	3	3	0	1
Corynebacterium_kroppenstedtii	13	10	8	17	6	4	3	2	4	3	0	1
Corynebacterium_kroppenstedtii_DSM_44385	13	16	12	11	9	2	1	4	2	3	0	3
Corynebacterium_maris	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_maris_DSM_45190	4	9	19	14	10	4	14	11	9	10	0	4
Corynebacterium_matruchotii	15	11	1	5	5	9	7	6	4	3	0	1
Corynebacterium_minutissimum	4	0	0	1	5	8	4	0	3	4	0	0
Corynebacterium_pseudotuberculosis	0	0	0	0	0	6	1	3	0	0	0	0
Corynebacterium_pseudotuberculosis_Cp162	0	0	0	0	0	0	0	1	0	0	0	0
