Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	0	3	0	1	5	1	0	3	6	1	3
Actinobacillus_pleuropneumoniae	0	1	3	4	1	9	9	7	2	1	6	3
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	0	0	2	0	1	1	0	4	2	0	0	2
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	0	0	0	2	0	2	2	1	2	0	0	0
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	0	2	0	0	7	0	0	0	3	0	0	2
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	0	2	1	2	1	2	3	0	2	0	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_henselae	0	0	0	0	0	0	1	3	0	0	0	0
Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana_RM-11	1	0	0	0	1	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	2	1	1	8	1	7	6	6	4	4	1	0
Bordetella_bronchiseptica	0	1	0	2	9	7	6	9	5	15	1	1
Bordetella_genomosp._13	5	3	10	7	12	6	11	8	9	18	1	3
Bordetella_pertussis	0	0	0	2	5	1	3	6	10	8	0	0
Bordetella_pertussis_137	0	0	1	0	0	0	0	1	2	0	0	0
Bordetella_pertussis_18323	0	0	1	0	1	0	0	0	0	2	0	0
Bordetella_petrii	4	7	1	8	7	5	3	18	7	4	1	0
Bordetella_trematum	1	2	1	4	2	6	10	2	2	9	1	1
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii_K78	0	0	0	0	0	0	0	1	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	0	0	0	0	0	1	1	0	0	0
Brucella_abortus_bv._6_str._870	0	0	0	0	0	0	0	0	2	0	0	0
Brucella_canis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis	0	0	0	0	0	0	1	0	1	1	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis_ATCC_25840	0	0	0	0	0	0	0	2	0	1	0	0
Brucella_suis	0	0	0	0	0	0	0	0	0	0	0	0
Burkholderia_cepacia	0	1	5	7	8	8	9	7	10	8	1	3
Burkholderia_cepacia_ATCC_25416	1	0	1	2	3	0	6	0	6	2	0	1
Burkholderia_cepacia_JBK9	0	1	2	3	1	3	0	1	2	3	3	0
Burkholderia_gladioli	1	7	9	11	2	10	14	16	24	21	6	8
Burkholderia_gladioli_BSR3	0	0	1	3	2	6	4	7	3	3	0	0
Burkholderia_gladioli_pv._gladioli	0	2	4	9	8	17	13	16	14	15	2	2
Burkholderia_mallei	0	1	0	0	1	5	0	0	1	0	0	0
Burkholderia_mallei_NCTC_10229	0	0	0	0	0	1	0	0	0	0	0	0
Burkholderia_mallei_NCTC_10247	0	0	0	0	0	0	0	0	0	1	0	0
Burkholderia_multivorans	3	5	7	6	7	5	15	20	26	19	1	4
Burkholderia_multivorans_ATCC_17616	1	2	0	2	3	6	1	1	3	5	0	3
Burkholderia_multivorans_ATCC_BAA-247	1	2	1	2	0	4	2	2	2	3	0	1
Burkholderia_pseudomallei	2	5	4	10	11	14	6	11	8	11	2	4
Burkholderia_pseudomallei_1106b	0	0	1	3	2	2	0	1	0	1	0	0
Burkholderia_pseudomallei_7894	0	0	1	0	0	0	0	0	0	0	0	0
Burkholderia_pseudomallei_B03	0	0	2	0	0	1	1	2	0	0	0	0
Burkholderia_pseudomallei_MSHR1153	0	0	0	0	1	1	2	0	1	0	1	0
Burkholderia_pseudomallei_MSHR2543	0	0	0	0	1	0	0	1	3	0	0	0
Burkholderia_pseudomallei_MSHR346	0	0	0	0	0	0	1	0	0	0	0	0
Burkholderia_pseudomallei_MSHR435	0	0	0	1	0	0	0	5	0	1	1	0
Burkholderia_pseudomallei_NCTC_13179	0	0	0	1	0	0	0	2	0	0	0	0
Burkholderia_pseudomallei_Pasteur_52237	0	0	0	0	0	1	0	0	1	0	0	0
Campylobacter_coli	0	0	0	0	2	0	0	0	0	0	0	0
Campylobacter_coli_RM4661	0	0	0	0	0	0	0	1	0	0	0	0
Campylobacter_fetus	0	1	1	0	0	0	0	0	0	0	0	0
Campylobacter_fetus_subsp._venerealis	0	0	0	1	0	0	0	0	0	0	0	0
Campylobacter_fetus_subsp._venerealis_str._84-112	0	0	1	0	0	0	0	0	0	0	0	0
Campylobacter_gracilis	0	0	3	0	3	3	1	0	0	0	0	0
Campylobacter_showae	0	0	0	0	0	0	1	0	0	1	0	0
Canine_morbillivirus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_abortus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_caviae	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_felis	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_muridarum	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pecorum	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pneumoniae_AR39	0	0	0	0	0	0	1	0	0	0	0	0
Chlamydia_psittaci	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_suis	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_trachomatis	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_ammoniagenes	1	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_amycolatum	0	0	0	0	0	1	0	2	1	0	0	1
Corynebacterium_bovis	4	4	2	4	6	10	8	3	1	5	0	2
Corynebacterium_crudilactis	0	1	0	0	0	0	0	0	0	0	0	0
Corynebacterium_diphtheriae	0	0	0	1	0	0	0	0	0	0	0	0
Corynebacterium_diphtheriae_HC04	0	0	0	0	0	1	0	0	0	0	0	0
Corynebacterium_diphtheriae_NCTC_13129	0	0	0	0	0	0	0	0	1	0	0	0
Corynebacterium_jeikeium	0	0	1	1	0	1	1	0	1	0	0	1
Corynebacterium_jeikeium_K411	1	1	1	0	2	0	2	0	1	1	0	0
Corynebacterium_kroppenstedtii	0	1	2	2	3	0	1	0	4	1	0	0
Corynebacterium_kroppenstedtii_DSM_44385	1	3	1	0	2	4	2	1	1	0	0	0
Corynebacterium_maris	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_maris_DSM_45190	2	1	0	7	0	6	1	9	1	5	0	1
Corynebacterium_matruchotii	1	1	3	1	1	2	2	0	1	0	0	0
Corynebacterium_minutissimum	2	0	2	0	2	3	2	2	2	1	1	0
Corynebacterium_pseudotuberculosis	0	0	1	0	1	0	1	0	0	3	0	0
Corynebacterium_renale	1	0	0	0	0	1	2	1	1	0	2	0
Corynebacterium_segmentosum	0	1	0	0	1	0	1	1	0	0	0	0
Corynebacterium_sphenisci	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_sphenisci_DSM_44792	5	7	14	11	14	17	6	15	14	6	2	3
Corynebacterium_stationis	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_striatum	0	0	0	1	0	3	4	3	0	0	1	0
Corynebacterium_urealyticum	0	0	3	2	3	6	0	0	1	2	0	0
Corynebacterium_ureicelerivorans	0	2	0	2	2	0	3	1	4	4	0	0
Corynebacterium_xerosis	3	4	5	5	4	6	4	7	4	3	1	1
Cowpox_virus	0	0	0	0	0	0	0	0	0	0	0	0
